customer_id,age,income,spending_score,purchase_amount,years_customer,num_purchases,satisfaction_score,region,product_category,gender,education,marital_status
445,24,57993.75903505283,39.94050458897314,639.0804949100598,4.950113046647727,6,5.292353824991245,West,Home,Female,Bachelor,Married
446,48,36972.86212416342,55.26974430662119,271.79829804945234,4.380011528506634,11,5.713633315945939,East,Books,Female,High School,Single
447,44,39427.666365004865,61.04195357537536,477.69823457141126,0.3629994809864735,17,8.397906143434842,West,Home,Female,High School,Single
448,28,61727.280375101866,72.45651768405808,532.6884039266808,3.0976981019559275,6,5.741924277592778,West,Sports,Male,High School,Divorced
449,33,74765.66142867271,50.43869719686637,592.2455451378303,5.393178024508817,14,6.7646901367956715,West,Home,Female,PhD,Divorced
450,27,50425.43153472123,36.18917895367481,417.27686687407146,2.583656739019778,17,7.030055500574194,West,Electronics,Male,Bachelor,Married
451,39,56176.66025197928,31.67616169037515,404.47088347919896,3.1188294179450127,8,3.165302227979402,North,Books,Female,Master,Divorced
452,51,92215.86396834248,40.519149370274164,422.5530870043022,1.83948038628197,12,4.057747189252964,East,Books,Male,Master,Divorced
453,28,54815.063589771366,48.65643419901289,474.46906369636196,2.256827929306921,6,7.672555778495125,South,Home,Male,Master,Married
454,46,102033.6622836079,51.59880878143868,643.9353898810556,0.1049449302135589,8,5.5259412776946055,West,Sports,Female,Master,Divorced
455,33,61310.19291263088,90.7477980968384,124.51735016367843,3.0563246810643254,8,9.113449822560836,North,Electronics,Male,PhD,Married
456,30,20000.0,84.4801325273698,910.5944049003326,0.25486771495027105,8,8.933614208501089,East,Clothing,Male,PhD,Married
457,38,65066.83242209065,53.96649108793261,842.9044814001195,1.7128661365799251,3,8.438337332710875,South,Books,Female,Bachelor,Married
458,27,57623.167697655554,59.172944651535424,424.7398550150008,1.0387106784441067,12,10.0,East,Home,Male,Master,Divorced
459,33,75795.05508165491,71.54476448241316,635.3513476990688,2.365196557624965,7,6.833821344513634,North,Sports,Male,High School,Married
460,25,63463.62702539917,85.97669043017099,487.55191198190016,0.4295898599538827,12,8.297763851807678,North,Sports,Male,PhD,Divorced
461,63,47731.075729489814,51.519105358321745,839.144575562173,3.529495139774256,13,5.831198046807938,North,Electronics,Female,Bachelor,Married
462,40,25514.035274212685,74.14221663888593,879.4577389546223,4.754404737381701,7,10.0,West,Books,Female,Bachelor,Divorced
463,31,45819.534854279496,70.63085739974144,531.3387456493049,0.5350643237392796,10,10.0,North,Electronics,Female,PhD,Married
464,42,32989.590915814,25.246751553454043,704.706128837069,0.33049306475827583,11,7.023760869035584,South,Clothing,Female,High School,Single
465,38,38389.53100390555,67.38312128778546,535.0573557867848,0.47177068712954373,9,7.773172459810384,West,Clothing,Female,High School,Single
466,37,61771.56808841219,100.0,520.3251435904624,6.28982565109175,8,9.718595198729611,East,Clothing,Female,Master,Single
467,47,83398.09008702813,50.55816056176802,603.3732591918998,2.253532056321722,13,6.705720990371786,South,Sports,Female,PhD,Married
468,49,57893.43059645962,50.75875670895204,526.3855933543914,1.889170944916755,11,5.686751858400591,West,Books,Female,High School,Divorced
469,33,26082.33875929631,71.43777756734755,409.09045625131114,0.3385381175820478,6,8.747979502013765,North,Electronics,Male,PhD,Married
470,33,58892.05336440282,45.81372360841277,456.2693445129928,3.1456631289244226,7,7.1568784921673405,East,Electronics,Male,Bachelor,Married
471,36,73932.62973291302,93.23787043476986,690.0496174831325,6.074850794090043,10,7.365988899290521,North,Clothing,Male,Bachelor,Married
472,18,37804.341913612356,97.27744989238721,483.8243004269077,5.2840260662333804,12,5.331457313864069,South,Books,Male,Bachelor,Married
473,21,47319.65666654165,34.28027934730035,510.45169809949664,2.950937318894998,5,3.5646557032732074,South,Books,Female,PhD,Divorced
474,56,63446.4849380012,22.379107936924502,287.8789867206798,0.23478870652018255,6,7.472284819758202,West,Home,Male,Master,Married
475,59,41350.93504870841,62.353644715568095,356.59677017441277,0.3576922159375818,9,8.809924082988399,South,Books,Male,Master,Single
476,37,62965.60867687718,77.42956151115924,427.9367335697248,0.15169853043587844,6,6.548386501847916,East,Books,Male,High School,Single
477,46,47581.037027844366,55.95798982403703,695.56310993724,0.89311325232329,8,9.872859039117733,West,Electronics,Male,PhD,Single
478,43,58390.64887814056,79.06521326642068,78.8706116319351,0.4373722995102779,14,5.592167349168911,East,Books,Male,Master,Married
479,76,38562.98699903813,23.227884005535024,730.7180686633851,0.9035100424539413,13,4.89059109006816,North,Books,Female,PhD,Divorced
480,53,51375.683310441615,63.858372460632225,777.2698794525686,1.4586822455236907,8,6.865539385607738,East,Electronics,Female,Master,Divorced
481,38,64447.62715655543,58.77131535659723,555.9158021266189,8.5932060687327,7,6.834814849297419,East,Books,Male,Bachelor,Divorced
482,28,42543.33695816466,88.03685034827689,50.0,2.8277197827080336,10,8.539937462670444,South,Electronics,Male,Bachelor,Married
483,20,84539.2770246681,100.0,554.5565647049275,5.404952829156251,4,5.450074351872031,North,Home,Male,High School,Divorced
484,42,42007.27628770795,43.526652343655684,487.16316774223617,3.7172614877283507,7,9.736188473629795,South,Sports,Male,Bachelor,Single
485,30,54493.69451503772,50.83429632574786,297.88035601421734,0.35805085497821576,7,10.0,North,Electronics,Female,Master,Divorced
486,22,68651.8166374618,81.89562689624218,593.2919272881727,3.994514190801997,16,6.921711946063316,North,Electronics,Male,High School,Married
487,32,21632.685341339366,52.4745769476646,806.0390397726703,0.9651600653598392,8,9.499420840368638,East,Books,Female,High School,Married
488,27,20000.0,49.091775641355234,632.9854324603482,3.057528331260495,3,4.88700585874948,South,Electronics,Male,Bachelor,Divorced
489,60,42080.444205070424,65.84964327859984,315.08717712438,1.2509221290689323,11,9.150443082363832,East,Clothing,Female,PhD,Married
490,50,75251.68206854364,34.65443360448034,433.0245781282571,18.18857652510444,16,9.094552817118926,East,Clothing,Female,Bachelor,Divorced
491,39,38962.83708215106,59.66470066986015,434.5965364780458,0.9177478290184187,12,8.726874560379757,East,Home,Female,Bachelor,Divorced
492,57,109633.75838804296,46.666100476329476,679.8770457021857,0.9818913484503611,10,6.968873822259412,North,Electronics,Male,High School,Single
493,40,38715.04802685223,40.13754355200456,599.2398374726632,8.006730300813201,9,1.0915021175159376,South,Books,Male,Bachelor,Married
494,29,53691.02606394074,78.87264006937627,392.9366574864682,0.1,8,5.7165457126957415,South,Books,Female,Master,Single
495,58,95841.31665666965,37.972061739769075,763.9463475064288,3.578989671726352,10,5.748167964630796,East,Sports,Male,High School,Married
496,46,90121.85776318246,77.42541364181264,1048.9485460652577,3.8765152848395203,7,5.043490123879045,North,Home,Male,Bachelor,Divorced
497,27,91230.07153272795,63.31043023126536,855.8836810986979,5.430599755385457,12,7.244486009094133,South,Books,Female,PhD,Married
498,37,74167.32461186284,58.817704011153516,742.0269727384291,11.000099038532413,10,6.1620731089575305,West,Sports,Male,Master,Divorced
499,29,70481.25051622925,87.3759409799939,556.9776196926649,11.139752411212589,10,5.350775980469956,South,Books,Female,PhD,Married
500,23,61850.53898402366,71.15715461745658,558.1521467553259,0.20251437271984113,10,4.88239970350436,East,Sports,Male,Master,Single
501,51,73792.94865796168,74.47829325510399,935.7913746847238,5.175208364094636,7,5.568974029029542,West,Clothing,Male,PhD,Single
502,62,43849.908520080826,76.13567329751284,374.53731080973944,3.118002804434899,12,9.242998423699856,North,Clothing,Female,Bachelor,Divorced
503,23,33636.02233155386,43.37383233633354,509.0445417999965,3.126770733698085,5,5.677949890745012,West,Books,Female,Master,Single
504,46,49932.51085178096,37.755265309844994,510.2395803762171,0.4121016828049916,6,5.970122587133455,West,Home,Female,High School,Divorced
505,32,46596.307549501435,28.29698946884404,399.6431614376936,3.1510710864233342,10,6.0866047699535075,East,Electronics,Female,High School,Divorced
506,34,40935.439013454496,33.4917894004209,225.5068904231798,12.133678496743727,11,7.6779870276188396,South,Home,Male,PhD,Divorced
507,32,63927.74894913431,100.0,841.3353910287266,7.285076631395503,9,7.912498977057066,North,Home,Male,PhD,Married
508,29,69106.10417141022,79.59120697006823,671.4182723256475,1.7348019226409905,12,1.0,West,Electronics,Male,PhD,Divorced
509,40,51768.13772583695,35.174405088022525,600.0480938873139,0.12230340448521576,8,9.043270427655216,East,Clothing,Female,Master,Single
510,30,79550.60162110523,46.95445385093362,537.5956076168897,1.3496313514539586,11,9.872736068487509,South,Clothing,Male,High School,Married
511,43,27166.2177173299,59.63732123436983,744.1642597626096,5.252837008681727,13,4.899626925276661,West,Electronics,Male,Bachelor,Single
512,39,46126.81081440564,60.94529594755934,324.6452437576311,3.6269470079611885,8,5.055403510530331,East,Sports,Male,Master,Divorced
513,37,35663.5535879439,60.97767670634729,842.4080568035786,1.8449142746536624,12,6.099493224443457,East,Home,Female,PhD,Divorced
514,29,20000.0,44.900884128926045,150.47269803434767,0.17003340562049954,11,5.487991961086791,East,Books,Female,High School,Single
515,33,48346.386283146014,47.490914799942,586.9540129113782,1.670057574197361,9,7.4478537478932125,North,Clothing,Male,PhD,Married
516,49,47565.04983233433,56.55759048318715,595.0861365053247,1.8991206788905346,6,3.1069494272822715,South,Books,Male,Bachelor,Single
517,46,80268.99486484262,68.2286113130259,525.5289809428058,7.916504444674198,9,4.76414478392652,West,Electronics,Female,Bachelor,Divorced
518,28,62616.23369109555,28.80124804648161,783.9207626931204,3.0740182863239838,10,10.0,South,Books,Female,High School,Married
519,41,29516.263513415903,45.404007388496126,755.9037339520318,1.1203862599507295,8,5.143560065303964,South,Books,Female,Master,Divorced
520,49,87081.85132668377,59.03831245795217,232.76165228713214,2.2353321898223077,5,9.48685655620585,West,Home,Female,Bachelor,Divorced
521,19,74420.67391050706,79.65242554528623,796.6592570262922,0.20501417577095726,7,7.710676391180273,South,Electronics,Male,Bachelor,Single
522,46,61641.95406937232,100.0,264.0830778008672,10.788160962543838,9,3.381464570823484,North,Books,Female,Bachelor,Divorced
523,32,45470.31802300336,71.10421991712778,306.8670392953584,1.3391421113268889,10,8.270658390432413,West,Clothing,Male,Bachelor,Single
524,46,30811.215265530405,43.72940627655204,825.833272980189,1.9495008420540154,5,6.764665395614293,West,Electronics,Female,PhD,Married
525,30,42555.86447857894,68.43603003954505,383.6435933215892,1.3168359878054414,12,6.089065887500519,East,Clothing,Male,PhD,Divorced
526,18,71774.97239408371,76.9396353999694,496.8057676092389,3.4419432197392728,8,7.4899141863440075,South,Sports,Male,Master,Divorced
527,20,87691.72611869218,84.2006013723775,612.2723660046388,3.2561894353742966,7,7.949266971133584,West,Books,Female,High School,Married
528,40,80864.87056544378,94.3479193770921,1212.0664015852665,3.7691929584502217,7,8.41518364394924,West,Electronics,Male,High School,Single
529,43,40223.01156427452,100.0,133.66355055879478,0.9365113591056612,8,9.356505695096004,North,Clothing,Male,High School,Divorced
530,29,27607.651334219776,27.382231293481688,289.7380176721311,1.1379384063499765,11,7.816271825556713,East,Books,Male,Bachelor,Married
531,47,52817.72493822408,59.47264153622909,799.4863366359252,0.40145566531359084,6,4.248731822427276,West,Home,Female,PhD,Divorced
532,20,20000.0,31.472377400369233,871.5404687075466,3.1970704043989477,8,6.052709084697618,North,Clothing,Female,PhD,Single
533,39,56463.35428369563,77.14070547711236,479.3137551419432,0.12183207346306577,10,10.0,West,Clothing,Female,Master,Single
534,25,47047.948274026625,44.034161874248966,252.1894594946715,2.73153987682236,11,8.448982120763455,West,Sports,Male,High School,Single
535,32,40679.26996263515,56.13830722150402,919.1687003618317,6.113652639733176,10,10.0,West,Home,Male,PhD,Single
536,40,20000.0,56.40766442471523,818.8884783498394,6.64460597181517,8,9.79086816439837,North,Sports,Male,Master,Married
537,29,60272.00213139433,86.04356560619605,946.2587538475926,1.7882670083836287,11,7.4836041431114975,South,Home,Male,High School,Divorced
538,35,39345.98320676177,68.36908887884827,337.519530212516,1.84469251139814,7,7.602814139562235,West,Clothing,Female,Bachelor,Married
539,52,33958.61346460553,25.08565247107231,490.19413183239266,0.24027797153903313,10,6.926839920246309,West,Sports,Male,PhD,Single
540,33,20000.0,51.098682219996974,467.92798379103385,3.332950724287101,15,3.524390768307001,South,Books,Male,PhD,Single
541,50,49449.701898987274,35.80840290501655,566.1702609231155,5.165459400550006,9,7.0360945049364485,West,Home,Male,High School,Single
542,26,85445.03193339487,63.43046245209342,1093.2347343126632,0.841742258260026,11,9.421349105084394,East,Clothing,Female,Bachelor,Single
543,46,83225.1842909574,60.301014082457584,888.1051756264316,1.6409177816271265,13,5.800720010357592,West,Electronics,Male,Bachelor,Divorced
544,57,44484.04679191018,43.830344230883604,284.5247846030484,5.476060509860722,14,7.823905998123619,East,Home,Female,PhD,Single
545,18,37955.75879276439,100.0,775.2992900039076,6.2896524463063805,9,8.703182091786395,South,Home,Female,High School,Divorced
546,30,59375.485121500475,58.65919650721392,562.6264280026311,0.835889425365331,12,5.180639121375049,North,Books,Male,Master,Single
547,46,30032.29121623417,22.447649984915255,637.4131591717833,2.3993297329981074,14,6.0973942713126705,South,Home,Male,PhD,Divorced
548,37,56035.83799638932,38.704519916581155,793.3081718557205,0.6414112252096941,8,4.964177019045682,West,Home,Male,Bachelor,Divorced
549,44,65321.605567693805,88.53122467411386,406.3483348089582,0.3223506397991761,9,5.3556687866211865,East,Books,Male,Master,Single
550,32,74538.66447768615,100.0,790.0763163371125,7.261421324670957,9,4.424789432693878,North,Books,Female,High School,Married
551,41,47996.918470400946,18.280333755240832,393.709089728157,5.152865634704179,11,5.199103077243946,West,Sports,Female,Bachelor,Married
552,38,45926.524996460685,21.93842007889745,186.42811492690885,4.2817853711854745,5,9.838911361595677,North,Clothing,Female,Master,Married
553,54,47608.48994230636,87.41930350743564,569.341995520984,0.14998657523670386,8,5.169045941819415,North,Clothing,Female,PhD,Married
554,43,33462.3929192028,57.79228354741808,1002.3113103168847,5.568486818763909,14,7.25291843812138,West,Sports,Female,Bachelor,Married
555,44,45470.422161969465,32.63414536247267,131.98445109884943,1.7289955771257044,7,5.9942624926580885,South,Clothing,Female,High School,Single
556,35,57347.31013632356,72.39208908761437,493.5438777901059,1.2574530580651273,10,9.357731874073878,West,Home,Female,Bachelor,Single
557,34,68271.69252466499,21.2471937794529,820.3561540723731,2.3721236554569343,6,9.622324593207233,West,Sports,Female,PhD,Single
558,34,33936.4209863931,53.914442666364934,524.6156403312362,0.2873965985639356,9,8.728139964277894,South,Sports,Female,High School,Single
559,44,79853.77137919044,76.29129746123924,671.4553857441454,4.239721089092569,11,7.612269106205511,East,Clothing,Female,PhD,Single
560,34,44577.527979148625,68.4854027907566,240.15672731083515,2.619945726964861,8,6.537880926318203,West,Electronics,Male,Master,Single
561,43,49572.654113031276,29.722080954149245,546.5573485880327,0.6195603318163879,13,4.616250591617501,North,Clothing,Male,Bachelor,Divorced
562,64,49965.35223338799,62.87834506872305,348.64720459681473,0.6256228200648309,9,10.0,West,Electronics,Male,PhD,Divorced
563,50,20000.0,31.491507478808252,62.01565900428932,0.610937071557523,11,5.480653964494893,West,Sports,Female,Master,Single
564,36,67680.907927221,79.89760983809624,948.7958755052537,0.17607458466095854,9,8.327292694065683,North,Electronics,Male,High School,Single
565,54,76177.7054800591,60.68835470320822,894.8098886073412,2.6587285460940846,11,9.119131145246794,South,Home,Female,High School,Divorced
566,35,44373.44885763573,41.837983216795585,510.33219537021597,5.504279834532804,11,5.889439006189341,East,Books,Female,Master,Divorced
567,18,51339.81434449744,39.94256175929998,545.8149376411405,0.1,5,9.076025054631923,East,Electronics,Male,Master,Single
568,27,60318.78435408199,92.05123913616792,936.3046528437196,0.15073830225225066,7,8.52842640667771,North,Books,Female,High School,Divorced
569,18,20000.0,74.2475373254087,544.8679313556165,2.551300250138568,13,10.0,South,Home,Male,PhD,Married
570,35,39418.9464530741,45.30758860085172,680.8035109522629,5.136001793449529,9,6.061307067146577,West,Books,Female,Master,Married
571,40,65885.29359243654,62.05728276214723,690.4851120049041,1.1868661386865498,7,4.428271965440571,West,Home,Female,PhD,Married
572,60,39296.91409807652,21.02817170732912,762.3967477147893,1.290569578145552,6,5.9890204891109775,West,Books,Male,High School,Divorced
573,43,55871.15864333259,44.00646703986426,564.1571451865368,2.721595308297151,13,7.417707085068663,West,Books,Male,PhD,Single
574,37,22868.3639075319,48.995907659165105,538.8103887211748,0.9614956286025882,17,7.116425454170113,West,Clothing,Male,PhD,Single
575,49,59328.599648670526,100.0,245.98778225759358,0.1,12,6.213124207450899,North,Electronics,Male,Master,Single
576,18,49287.17035405033,27.76065948451673,557.3911708603417,3.9866644724318685,11,3.181605082045514,West,Books,Male,PhD,Divorced
577,42,20000.0,79.28354477504875,333.60901650110975,2.9476915732387265,7,7.940965992258213,West,Sports,Male,PhD,Divorced
578,49,73294.78708914343,78.10881550627192,568.2741699800952,2.6079065621965984,10,10.0,South,Clothing,Female,PhD,Married
579,22,35308.168464039016,55.61272808980273,336.9248743367758,4.060716410036997,12,7.928502476246007,West,Electronics,Female,High School,Divorced
580,53,38984.23361541581,94.000984693071,286.753013620155,3.373921855304647,10,8.218271038107027,East,Clothing,Female,High School,Married
581,44,54011.38394461886,71.43510509952635,924.9542806033924,0.6915695978428045,15,8.144890612310203,North,Electronics,Female,Bachelor,Married
582,35,72972.7469885743,74.8273999724311,941.2886803820887,1.3038216441206274,13,7.7940933397648,North,Home,Male,High School,Single
583,47,29683.56362043206,58.37566185482497,884.0735004288522,0.404402794485232,9,8.86333193373619,North,Books,Female,High School,Divorced
584,67,60094.231351981616,74.47137764837255,255.42099608888722,0.41729318533392723,6,7.790747362371332,East,Sports,Female,Bachelor,Single
585,42,58576.33000661146,71.92938467621767,514.2507499821785,3.3828483035599537,11,6.374645660693448,West,Clothing,Male,Bachelor,Single
586,42,63862.11214526288,53.89623024100325,369.8119421473805,5.868489846344115,15,5.408022179982492,North,Clothing,Female,Master,Divorced
587,34,53528.8311055445,23.615056108024653,360.8610245605872,9.868907688212408,12,6.502052689438649,East,Clothing,Male,Master,Divorced
588,29,42659.44321833355,45.94038725208686,316.374603316685,2.9693849160623076,10,7.628258992901332,South,Clothing,Male,High School,Married
589,49,33448.195587025606,33.99922871204707,747.9168012883123,0.6103953075400402,9,6.367834077754053,West,Books,Male,PhD,Married
590,29,51722.877660927494,48.7295085076929,420.754064379648,0.3349754033998127,10,7.628677366262861,East,Electronics,Female,Master,Married
591,40,28557.219760287862,74.74876269368278,713.6758667388033,5.027550107594475,7,7.878300267400835,West,Books,Male,Master,Married
592,34,20000.0,48.84470099889436,620.8241779177035,2.593632514746346,7,8.666358862540363,South,Home,Female,High School,Single
593,45,58731.19608315336,62.24972172318273,960.7277504209578,2.8892432315279732,12,9.565589937677961,East,Books,Female,PhD,Single
594,44,68078.6968217239,65.79762226137196,361.6157427340489,4.562387317960883,8,7.156014836957715,West,Books,Female,Bachelor,Divorced
595,52,20000.0,66.96861764410569,751.8466479573598,3.644871008406067,7,4.384446869704679,East,Home,Male,Bachelor,Married
596,33,29805.38590580125,5.062213320307897,729.2881740801455,5.395595602112111,8,6.30979180636162,North,Books,Male,High School,Married
597,36,62383.08522010395,56.47021211534749,479.43396912808726,0.1735671998397894,8,7.088125134813199,West,Electronics,Male,High School,Married
598,28,91149.90939423398,71.78019074102237,870.0849512500581,4.12927728988771,15,3.3284624876458198,East,Sports,Female,PhD,Single
599,34,50415.87415350816,80.61168445053727,567.2289926052458,5.708463765296111,7,9.777329040204965,North,Home,Female,High School,Divorced
600,44,35439.94117541731,40.161951049875896,454.50474800931846,1.0111844088795863,8,7.284755825020932,South,Clothing,Male,High School,Single
601,49,46342.0711779032,12.468945879162519,335.2129026056001,3.06868334323279,19,7.76270566916057,West,Electronics,Female,High School,Divorced
602,28,77497.5283829637,90.67184172705592,551.3090594144894,1.1313417714801797,14,9.73105292505253,West,Sports,Male,PhD,Divorced
603,50,37080.71641750929,37.29275222348741,909.9624191571852,9.508191013805746,6,5.739714339715306,South,Electronics,Male,High School,Single
604,56,48436.78147215193,35.13276615193258,500.13656379149654,0.10198472048546023,10,8.148083861768061,North,Electronics,Female,Master,Single
605,44,40345.12955635935,37.51309220573552,656.4260003062918,2.6010223809989834,15,6.780271753796129,South,Clothing,Female,PhD,Divorced
606,62,42678.096971581326,46.30949284688301,341.8201236664894,0.5463774972259199,10,6.6318262659681615,West,Sports,Male,Master,Single
607,30,52453.40631989591,37.905106709235746,344.02941075567225,3.736679077837307,12,5.4556152243912415,East,Electronics,Female,PhD,Single
608,25,82493.56916939121,29.644876314043675,948.0793100535578,0.5803548202366628,8,10.0,North,Clothing,Male,Master,Divorced
609,18,56461.58546232058,67.94132393774265,230.08475768969356,0.8051416999247019,3,6.248999919848858,North,Home,Male,PhD,Divorced
610,57,51833.74737066038,83.3747671525189,416.9572464189457,2.0458551194944574,9,8.398928493791404,North,Clothing,Female,Bachelor,Married
611,47,44163.77462168912,63.030439826790115,506.8054822144464,7.38949242161242,9,3.249985225056127,South,Books,Male,High School,Single
612,39,20000.0,38.05229036681517,522.2745203680105,0.7136843487236593,6,9.359977059379574,South,Clothing,Female,High School,Divorced
613,43,67662.19554294318,73.95209637237284,709.2461535570701,0.4672960219855878,10,9.104422311914117,East,Clothing,Male,PhD,Single
614,26,48443.25605974396,49.869573695410836,579.1639562191846,4.268586650178705,8,7.194868220594606,East,Clothing,Female,Master,Single
615,69,52201.185248074704,61.97588779123821,638.5711511635623,2.083161040509381,4,6.546115067724151,North,Electronics,Female,Bachelor,Divorced
616,41,113862.15135689722,74.9144212165295,817.0993626126333,7.283938609068014,12,7.800000011227133,East,Sports,Male,Master,Married
617,41,55975.05816731373,39.866543713872765,302.8392382664347,0.4756318986383117,10,10.0,South,Clothing,Female,High School,Divorced
618,48,34964.178998096315,51.63991112827121,443.16898041424054,3.1147640836963615,13,3.4735266021930298,East,Clothing,Female,High School,Divorced
619,45,41472.84807588914,71.51573770469399,738.9525723753875,0.7953327692413867,9,8.564054775148255,South,Books,Male,Master,Single
620,42,72968.91418393509,91.83703276607523,902.0331503096503,0.5115125169869841,11,5.176765395692195,East,Books,Female,PhD,Married
621,30,52265.40821075529,64.09013079649446,225.42810970378724,3.450627136145436,14,6.960163207400537,West,Home,Male,PhD,Divorced
622,45,21234.440433652668,65.78113374751038,570.2959800704404,2.7018768680329908,13,6.504239761842674,South,Home,Female,Master,Single
623,62,74958.64929945153,65.09774251750174,303.2066551093154,4.217379194171599,14,6.143363484404489,West,Books,Male,High School,Divorced
624,56,46495.82952272892,78.20918290407008,509.3869804120739,1.1108553295219716,10,6.979069741894541,South,Sports,Male,Master,Single
625,59,104752.0708996807,68.8390268601174,1078.5114257106334,1.7824676606686403,4,4.731657709444419,East,Home,Male,High School,Divorced
626,33,71600.96131429297,56.42204293323163,524.9740515975209,1.5599607634324908,16,9.058360872255934,West,Sports,Male,Master,Married
627,28,41053.562086824975,78.06739940250381,333.1353909016836,12.422321236775499,11,3.4117129776027992,East,Books,Female,PhD,Divorced
628,38,75620.32723470226,92.59914458966715,886.0286255325595,1.036988642816333,5,8.079529025656685,South,Home,Male,Bachelor,Single
629,40,51357.11021054807,41.13911957743035,191.43969695807084,1.0478948201347498,12,6.346928294930858,West,Clothing,Female,High School,Divorced
630,53,80302.48608155671,56.48155311070579,566.4399343424493,1.3134142678783687,8,4.658150212385093,North,Books,Male,Bachelor,Married
631,19,59694.656345889496,55.93151090281523,619.2882275163505,2.4944296096347562,7,7.40476674119739,East,Home,Female,PhD,Married
632,58,50057.91967511515,59.263695905351696,373.1428304621194,0.8723516112263037,16,3.886097826587044,South,Sports,Male,Master,Married
633,38,37129.00335365076,53.94584531262413,452.8060025578057,7.405562750152034,9,7.07942764343927,West,Sports,Female,PhD,Married
634,34,70599.21635162322,72.87881433338478,800.2512830991606,0.9264538690734329,8,4.154246184376891,East,Home,Female,Bachelor,Single
635,27,43304.493357869185,83.99914749152761,584.3092167073122,6.784782407180005,11,7.922544168635662,West,Sports,Male,PhD,Divorced
636,20,41927.030735160064,71.43086304469772,553.3636792590804,0.32768751328229323,3,5.151285332739249,East,Home,Male,PhD,Married
637,49,30897.54841301294,53.81271182530049,432.17554414599226,3.206252171157353,10,6.098011965941382,East,Home,Male,Master,Divorced
638,40,58471.981311869225,68.82621161534966,574.0122230537911,7.125000246700516,10,7.587898775886324,East,Sports,Female,Bachelor,Single
639,24,91250.4983848629,39.873436208686435,711.5654576435968,0.5544720342034468,7,5.454915776315528,West,Electronics,Female,Bachelor,Divorced
640,24,28649.341714914543,57.95854099893618,591.5611219851569,10.356868308828783,15,6.884072000663395,West,Clothing,Female,Bachelor,Divorced
641,35,50484.38913345516,86.1861269946622,400.61359497640433,1.8092797926579955,5,3.9723389975102927,East,Books,Female,High School,Married
642,60,86516.69740122114,62.604417206983,673.5389544896202,8.740527992773263,16,8.261751207192312,North,Clothing,Male,PhD,Married
643,36,48407.172175085696,45.54413019334092,302.0084414895972,3.3886379113210676,10,10.0,North,Books,Male,Bachelor,Single
644,21,59047.43592499468,49.07853338932448,492.99847799875283,1.0768334230135976,5,10.0,North,Books,Male,PhD,Divorced
645,37,28752.129437062405,28.207339253152234,337.799827274231,0.6258827276187805,15,7.182336293332878,South,Clothing,Male,Master,Single
646,36,58566.14194415297,40.237813927641874,277.1907099676013,1.086075031131514,12,8.576408281594373,North,Home,Female,Master,Single
647,18,46257.11469990903,42.58983802819942,551.7322295710776,0.29289607016138747,11,3.4387486541850216,West,Sports,Female,High School,Single
648,39,69714.59991359725,51.808248535061836,759.3109549190007,0.4659920094267115,12,10.0,North,Electronics,Male,High School,Married
649,37,73747.72103129502,75.76629372767796,927.916554077497,0.33165670919678913,10,8.552457009448212,West,Electronics,Female,Master,Married
650,48,101791.27284037229,81.6850714883121,565.0353422050881,1.6494455183753738,8,6.032133110097534,South,Electronics,Male,Bachelor,Divorced
651,62,72684.66169132538,51.36786890394215,730.3863194165792,4.7627119048341,6,9.474361600578018,West,Clothing,Female,Master,Divorced
652,53,68169.3924649276,80.38567847283538,610.1595144547326,0.45729890756888436,6,6.491047846709317,West,Clothing,Female,PhD,Divorced
653,36,53887.68603154672,60.21584177055189,588.9547615663189,0.41889134750686663,7,6.083949633970887,West,Home,Female,High School,Married
654,26,42936.67414378624,70.61161171248115,334.86926343957157,3.0936652766813175,8,7.9506698508549825,North,Electronics,Female,High School,Married
655,70,60723.4330969258,36.84330892295726,529.8726964542378,0.6588853918167856,15,4.873291000339362,East,Home,Female,Master,Single
656,40,44091.97179721941,74.52342794081112,572.8280592109322,0.30812556627361465,11,9.043249528799896,West,Electronics,Female,Bachelor,Married
657,40,53369.219525392284,28.16132199209374,501.4356933815884,0.5476196234106525,9,4.888020376146313,North,Clothing,Male,Bachelor,Single
658,39,76351.95071215919,78.44223313285262,391.1680050820672,7.720481714261019,12,4.8998904203536275,North,Sports,Female,PhD,Single
659,42,29869.148694407177,53.436786795870624,532.097924794696,5.169016925569621,8,5.180620423183331,North,Sports,Male,High School,Married
660,38,72797.57122258091,85.00425873334002,1139.1878917908957,1.3111671657605823,10,8.519000075032244,East,Sports,Male,Master,Single
661,33,76342.3013467973,49.25225448849718,547.3251761611303,3.1997781962525336,7,5.766449276960585,East,Sports,Male,Master,Single
662,33,47638.629460178425,32.09860315446791,354.3845804289358,2.3118714291350897,8,4.304008431265663,East,Books,Male,High School,Divorced
663,39,20000.0,61.94456436506769,574.6697119422796,3.391463239338621,8,5.788640000128404,East,Electronics,Male,Master,Single
664,33,37843.56025811135,31.033039915515985,562.4756420933144,3.4434500066125535,15,6.935915258639026,South,Sports,Male,High School,Married
665,31,75939.89093122218,73.96462822041114,857.4113305659906,2.9725095981440908,10,4.638055032671229,East,Books,Female,Bachelor,Married
666,41,49542.63875402236,22.657243870795085,248.42636881822244,0.9281530925374718,14,4.696637781931313,East,Books,Female,Bachelor,Single
